spotify_id,name,artists,artists_ids,song_genre,daily_rank,daily_movement,weekly_movement,country,snapshot_date,popularity,is_explicit,duration_ms,album_name,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
2tHwzyyOLoWSFqYNjeVMzj,Please Please Please,Sabrina Carpenter,74KM79TiuVKeVCqs8QtB0B,pop,9,-1,41,,2024-09-29,84,True,186365,Short n' Sweet,2024-08-23,0.675,0.586,9,-6.086,1,0.0531,0.257,0.0,0.104,0.621,107.015,4
6WatFBLVB0x077xWeoVc2k,Si Antes Te Hubiera Conocido,KAROL G,790FomKkXshlbRYZFtlgla,reggae,10,-1,-2,,2024-09-29,96,False,195824,Si Antes Te Hubiera Conocido,2024-06-21,0.924,0.668,11,-6.795,1,0.0469,0.446,0.000594,0.0678,0.787,128.027,4
3fgehc497TFqKH1zBL2YNK,Heavy Is the Crown,Linkin Park,6XyY86QOPPrYVGvF9ch6wz,hip-hop,11,0,39,,2024-09-29,83,False,167012,Heavy Is the Crown,2024-09-24,0.571,0.928,4,-3.725,0,0.0453,0.00932,0.0,0.297,0.489,127.939,4
3xkHsmpQCBMytMJNiDf3Ii,Beautiful Things,Benson Boone,22wbnEMDvgVIAGdFeek6ET,pop,12,-2,-2,,2024-09-29,91,False,180304,Fireworks & Rollerblades,2024-04-05,0.472,0.471,10,-5.692,1,0.0603,0.151,0.0,0.14,0.219,105.029,3
1UHS8Rf6h5Ar3CDWRd3wjF,Bed Chem,Sabrina Carpenter,74KM79TiuVKeVCqs8QtB0B,pop,13,-1,-1,,2024-09-29,92,False,171869,Short n' Sweet,2024-08-23,0.739,0.727,11,-5.968,0,0.0426,0.0678,0.0,0.104,0.676,94.99,4
76JKIsdKrAfWUMjaA0u7v5,Too Sweet,Hozier,2FXC3k01G6Gw61bmprjgqS,other,14,36,36,,2024-09-29,74,False,251424,Unreal Unearth: Unaired,2024-08-19,0.741,0.62,10,-5.505,1,0.0412,0.0295,0.000809,0.0398,0.934,117.038,4
17phhZDn6oGtzMe56NuWvj,Lose Control,Teddy Swims,33qOK5uJ8AR2xuQQAhHump,other,15,-1,-4,,2024-09-29,91,False,210688,I've Tried Everything But Therapy (Part 1),2023-09-15,0.561,0.604,9,-4.409,1,0.0337,0.199,1.9e-05,0.104,0.242,159.92,3
5fZJQrFKWQLb7FpJXZ1g7K,A Bar Song (Tipsy),Shaboozey,3y2cIKLjiOlp1Np37WiUdH,pop,16,-1,-3,,2024-09-29,87,True,171291,"Where I've Been, Isn't Where I'm Going",2024-05-31,0.722,0.706,9,-4.857,1,0.0292,0.072,0.0,0.067,0.599,80.969,4
2QjOHCTQ1Jl3zawyYOpxh6,Sweater Weather,The Neighbourhood,77SW9BnxLY8rJ0RciFqkHh,rock,17,0,4,,2024-09-29,91,False,240400,I Love You.,2013-04-22,0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053,4
7CyPwkp0oE8Ro9Dd5CUDjW,"One Of The Girls (with JENNIE, Lily Rose Depp)",The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,hip-hop,18,2,-1,,2024-09-29,91,False,244684,The Idol Episode 4 - Music from the HBO Original Series,2023-06-23,0.264,0.64,8,-6.221,1,0.0442,0.0393,2.31e-06,0.151,0.19,84.828,4
3hRV0jL3vUpRrcy398teAU,The Night We Met,Lord Huron,6ltzsmQQbmdoHHbLZ4ZN25,acoustic,19,-3,1,,2024-09-29,90,False,208211,Strange Trails,2015-04-06,0.448,0.369,9,-9.514,1,0.0452,0.968,0.272,0.638,0.0998,174.097,3
3WOhcATHxK2SLNeP5W3v1v,Guess featuring Billie Eilish,Charli xcx,25uiPmTg16RbhZWAqwLBy5,pop,20,30,30,,2024-09-29,91,False,143330,Guess featuring Billie Eilish,2024-08-01,0.776,0.667,7,-6.622,1,0.0983,0.0146,0.3,0.0761,0.618,130.019,4
5IZXB5IKAD2qlvTPJYDCFB,I Had Some Help (Feat. Morgan Wallen),Post Malone,246dkjvS1zLTtiykXe5h60,hip-hop,21,3,-2,,2024-09-29,86,True,178205,F-1 Trillion,2024-08-15,0.644,0.874,0,-4.723,1,0.0265,0.0113,0.0,0.227,0.753,128.017,4
3AJwUDP919kvQ9QcozQPxg,Yellow,Coldplay,4gzpq5DPGxSnKTe4SA8HAU,pop,22,-4,11,,2024-09-29,90,False,266773,Parachutes,2000-07-10,0.429,0.661,11,-7.227,1,0.0281,0.00239,0.000121,0.234,0.285,173.372,4
3QaPy1KgI7nu9FJEQUgn6h,WILDFLOWER,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,pop,23,-1,4,,2024-09-29,91,False,261466,HIT ME HARD AND SOFT,2024-05-17,0.467,0.247,6,-12.002,0,0.0431,0.612,0.000271,0.17,0.126,148.101,4
5XeFesFbtLpXzIVDNQP22n,I Wanna Be Yours,Arctic Monkeys,7Ln80lUS6He07XvHI8qqHH,rock,24,-5,2,,2024-09-29,91,False,183956,AM,2013-09-09,0.464,0.417,0,-9.345,0,0.0256,0.136,0.022,0.0974,0.479,67.528,4
2esZG2XFtuoWWA9AfDvSxy,Gata Only,FloyyMenor,7CvTknweLr9feJtRGrpDBy,reggae,25,1,-7,,2024-09-29,80,True,222000,EL COMIENZO,2024-08-09,0.794,0.5,8,-8.454,0,0.049,0.438,3e-05,0.0905,0.659,99.985,4
42VsgItocQwOQC3XWZ8JNA,FE!N (feat. Playboi Carti),Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,electronic,26,3,8,,2024-09-29,90,True,191700,UTOPIA,2023-07-28,0.569,0.882,3,-2.777,0,0.06,0.0316,0.0,0.142,0.201,148.038,4
0UYnhUfnUj5adChuAXvLUB,Sailor Song,Gigi Perez,1iCnM8foFssWlPRLfAbIwo,pop,27,-2,4,,2024-09-29,90,False,211978,Sailor Song,2024-07-26,0.492,0.416,11,-10.439,1,0.0254,0.686,8.61e-05,0.203,0.297,94.926,4
2nLtzopw4rPReszdYBJU6h,Numb,Linkin Park,6XyY86QOPPrYVGvF9ch6wz,hip-hop,28,-5,0,,2024-09-29,89,False,187520,Meteora,2003-09-16,0.488,0.87,6,-4.185,0,0.0421,0.00353,0.0,0.484,0.211,110.072,4
4xdBrk0nFZaP54vvZj0yx7,HOT TO GO!,Chappell Roan,7GlBOeep6PqTfFi59PTUUN,pop,29,-1,-7,,2024-09-29,91,False,184841,The Rise and Fall of a Midwest Princess,2023-09-22,0.742,0.757,6,-4.981,1,0.0421,0.0187,0.0,0.305,0.957,139.982,4
51ZQ1vr10ffzbwIjDCwqm4,we can't be friends (wait for your love),Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,pop,30,-3,0,,2024-09-29,88,False,228639,eternal sunshine,2024-03-08,0.645,0.646,5,-8.334,1,0.0427,0.0615,3.04e-05,0.074,0.295,115.842,4
5AJ9hqTS2wcFQCELCFRO7A,MILLION DOLLAR BABY,Tommy Richman,1WaFQSHVGZQJTbf0BdxdNo,hip-hop,31,0,-2,,2024-09-29,92,False,155151,MILLION DOLLAR BABY,2024-04-26,0.852,0.697,1,-5.52,0,0.0439,0.0973,0.00037,0.0678,0.919,138.029,4
6PhRhocBXP4y7NpciGmzra,Después De La 1,Cris Mj,1Yj5Xey7kTwvZla8sqdsdE,reggae,32,2,18,,2024-09-29,84,True,177600,MJ,2024-09-12,0.805,0.581,6,-5.091,0,0.0601,0.0303,0.0202,0.0933,0.528,99.973,4
6AI3ezQ4o3HUoP6Dhudph3,Not Like Us,Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,hip-hop,33,-1,-10,,2024-09-29,92,True,274192,Not Like Us,2024-05-04,0.898,0.472,1,-7.001,1,0.0776,0.0107,0.0,0.141,0.214,101.061,4
3JG1uFc40wfyrqaWC7iv0e,i like the way you kiss me,Artemas,0PCCGZ0wGLizHt2KZ7hhA2,other,34,-1,12,,2024-09-29,82,False,142514,yustyna,2024-07-11,0.599,0.946,11,-4.263,1,0.0447,0.000938,0.0106,0.0826,0.747,151.647,4
42wdz3j7gstgUuhoFLCXqd,PELIGROSA,FloyyMenor,7CvTknweLr9feJtRGrpDBy,reggae,35,1,6,,2024-09-29,83,True,134930,EL COMIENZO,2024-08-09,0.763,0.519,6,-7.426,0,0.0636,0.22,6.42e-06,0.0816,0.804,100.025,4
3qhlB30KknSejmIvZZLjOD,End of Beginning,Djo,5p9HO3XC5P3BLxJs5Mtrhm,pop,36,-6,6,,2024-09-29,91,False,159245,DECIDE,2022-09-16,0.689,0.454,2,-7.643,1,0.0584,0.0351,0.00259,0.0707,0.912,159.982,4
0OA00aPt3BV10qeMIs3meW,Big Dawgs,Hanumankind,4nVa6XlBFlIkF6msW57PHp,hip-hop,37,0,-5,,2024-09-29,91,True,190666,Big Dawgs,2024-07-09,0.464,0.745,4,-3.202,0,0.161,0.0235,0.0,0.363,0.262,180.098,4
1BxfuPKGuaTgP7aM0Bbdwr,Cruel Summer,Taylor Swift,06HL4z0CvFAxyc27GXpf02,pop,38,0,-3,,2024-09-29,91,False,178426,Lover,2019-08-23,0.552,0.702,9,-5.707,1,0.157,0.117,2.06e-05,0.105,0.564,169.994,4
6X6m4xmdFcz31p1h7Qg68c,EL LOKERON,Tito Double P,5eumcnUkdmGvkvcsx1WFNG,other,39,2,11,,2024-09-29,87,True,145473,INCÓMODO,2024-08-22,0.724,0.689,7,-7.174,0,0.0524,0.573,6.77e-06,0.0922,0.936,120.208,3
0io16MKpbeDIdYzmGpQaES,Embrace It,Ndotz,5HK6QtizXJzCmoYTkvFRik,other,40,6,10,,2024-09-29,84,True,104418,Embrace It,2024-08-23,0.882,0.645,1,-7.233,1,0.0601,0.475,4.13e-05,0.057,0.788,114.933,4
51rfRCiUSvxXlCSCfIztBy,"I Love You, I'm Sorry",Gracie Abrams,4tuJ0bMpJh08umKkEXKUI5,other,41,-6,-4,,2024-09-29,89,True,157146,The Secret of Us,2024-06-21,0.53,0.406,10,-7.507,1,0.033,0.656,0.0,0.133,0.338,115.94,3
7bywjHOc0wSjGGbj04XbVi,LUNA,Feid,2LRoIwlKmHjgvigdNGBHNo,reggae,42,0,7,,2024-09-29,90,False,196800,FERXXOCALIPSIS,2023-12-01,0.774,0.86,7,-2.888,0,0.13,0.131,0.0,0.116,0.446,100.019,4
62bOmKYxYg7dhrC6gH9vFn,Bye Bye Bye - From Deadpool and Wolverine Soundtrack,*NSYNC,6Ff53KvcvAj5U7Z1vojB5o,pop,43,0,-3,,2024-09-29,89,False,200400,No Strings Attached,2000-03-21,0.61,0.926,8,-4.843,0,0.0479,0.031,0.0012,0.0821,0.861,172.638,4
1XBYiRV30ykHw5f4wm6qEn,NIGHTS LIKE THIS,The Kid LAROI,2tIP7SsRs7vjIcLrU85W8J,hip-hop,44,3,6,,2024-09-29,89,False,86983,THE FIRST TIME,2023-11-10,0.482,0.757,6,-4.586,1,0.0355,0.0137,0.0016,0.143,0.12,142.579,4
3Vr3zh0r7ALn8VLqCiRR10,Stargazing,Myles Smith,3bO19AOone0ubCsfDXDtYt,pop,45,0,-2,,2024-09-29,91,False,172533,Stargazing,2024-05-10,0.635,0.601,1,-6.129,0,0.0295,0.246,0.0,0.11,0.332,123.994,4
2aYZaN5SmkRDLsrrV8GkBQ,LA PATRULLA,Peso Pluma,12GqGscKJx3aE4t07u7eVZ,other,46,-2,-2,,2024-09-29,87,True,130614,ÉXODO,2024-06-20,0.722,0.74,6,-7.22,0,0.063,0.68,3.27e-05,0.176,0.893,132.731,3
2mtVxf50BYsKNtQoz8sfzm,Iris,The Goo Goo Dolls,2sil8z5kiy4r76CRTXxBCA,pop,47,-8,3,,2024-09-29,54,False,289533,City of Angels (Music from the Motion Picture),1998-03-31,0.315,0.715,11,-8.072,0,0.0362,0.00127,8.09e-06,0.0942,0.497,155.886,3
5QjmUqgpPQgXgg4606DqZF,UWAIE,Kapo,3UTF2no3muGdiFXVujl94i,other,48,1,-10,,2024-09-29,89,False,172427,UWAIE,2024-08-15,0.705,0.783,9,-4.783,0,0.0403,0.138,0.0,0.0984,0.454,103.001,4
2uqYupMHANxnwgeiXTZXzd,Austin (Boots Stop Workin'),Dasha,7Ez6lTtSMjMf2YSYpukP1I,other,49,1,-10,,2024-09-29,90,True,171782,What Happens Now?,2024-02-16,0.756,0.672,0,-6.743,1,0.0522,0.464,3.37e-06,0.108,0.739,114.935,4
7KA4W4McWYRpgf0fWsJZWB,See You Again (feat. Kali Uchis),"Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,hip-hop,50,-2,0,,2024-09-29,89,True,180386,Flower Boy,2017-07-21,0.558,0.559,6,-9.222,1,0.0959,0.371,7.49e-06,0.109,0.62,78.558,4
2plbrEY59IikOBgBGLjaoe,Die With A Smile,Lady Gaga,1HY2Jd0NmPuamShAr6KMms,pop,1,0,0,,2024-09-28,100,False,251667,Die With A Smile,2024-08-16,0.521,0.592,6,-7.777,0,0.0304,0.308,0.0,0.122,0.535,157.969,3
6dOtVTDdiauQNBQEDOtlAB,BIRDS OF A FEATHER,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,pop,2,0,0,,2024-09-28,99,False,210373,HIT ME HARD AND SOFT,2024-05-17,0.747,0.507,2,-10.171,1,0.0358,0.2,0.0608,0.117,0.438,104.978,4
7tI8dRuH2Yc6RuoTjxo4dU,Who,Jimin,1oSPZhvZMIrWW5I41kPkkY,pop,3,0,1,,2024-09-28,93,False,170887,MUSE,2024-07-19,0.66,0.756,0,-3.743,0,0.032,0.00289,0.0,0.193,0.838,116.034,4
5G2f63n7IPVPPjfNIGih7Q,Taste,Sabrina Carpenter,74KM79TiuVKeVCqs8QtB0B,pop,4,0,-1,,2024-09-28,96,False,157279,Short n' Sweet,2024-08-23,0.674,0.907,3,-4.086,1,0.064,0.101,0.0,0.297,0.721,112.964,4
2HRqTpkrJO5ggZyyK6NPWz,Espresso,Sabrina Carpenter,74KM79TiuVKeVCqs8QtB0B,pop,5,45,0,,2024-09-28,83,True,175459,Short n' Sweet,2024-08-23,0.699,0.776,0,-5.282,1,0.0293,0.131,5.36e-06,0.205,0.708,103.963,4
0WbMK4wrZ1wFSty9F7FCgu,"Good Luck, Babe!",Chappell Roan,7GlBOeep6PqTfFi59PTUUN,pop,6,1,0,,2024-09-28,96,False,218423,"Good Luck, Babe!",2024-04-05,0.7,0.582,11,-5.96,0,0.0356,0.0502,0.0,0.0881,0.785,116.712,4
2PnlsTsOTLE5jnBnNe2K0A,The Emptiness Machine,Linkin Park,6XyY86QOPPrYVGvF9ch6wz,hip-hop,7,-1,2,,2024-09-28,93,True,190427,The Emptiness Machine,2024-09-05,0.466,0.872,7,-3.344,1,0.0336,0.0156,0.0,0.121,0.806,184.115,4
2tHwzyyOLoWSFqYNjeVMzj,Please Please Please,Sabrina Carpenter,74KM79TiuVKeVCqs8QtB0B,pop,8,42,0,,2024-09-28,84,True,186365,Short n' Sweet,2024-08-23,0.675,0.586,9,-6.086,1,0.0531,0.257,0.0,0.104,0.621,107.015,4
6WatFBLVB0x077xWeoVc2k,Si Antes Te Hubiera Conocido,KAROL G,790FomKkXshlbRYZFtlgla,reggae,9,1,-2,,2024-09-28,96,False,195824,Si Antes Te Hubiera Conocido,2024-06-21,0.924,0.668,11,-6.795,1,0.0469,0.446,0.000594,0.0678,0.787,128.027,4
3xkHsmpQCBMytMJNiDf3Ii,Beautiful Things,Benson Boone,22wbnEMDvgVIAGdFeek6ET,pop,10,1,0,,2024-09-28,91,False,180304,Fireworks & Rollerblades,2024-04-05,0.472,0.471,10,-5.692,1,0.0603,0.151,0.0,0.14,0.219,105.029,3
3fgehc497TFqKH1zBL2YNK,Heavy Is the Crown,Linkin Park,6XyY86QOPPrYVGvF9ch6wz,hip-hop,11,-2,39,,2024-09-28,81,False,167012,Heavy Is the Crown,2024-09-24,0.571,0.928,4,-3.725,0,0.0453,0.00932,0.0,0.297,0.489,127.939,4
1UHS8Rf6h5Ar3CDWRd3wjF,Bed Chem,Sabrina Carpenter,74KM79TiuVKeVCqs8QtB0B,pop,12,0,-1,,2024-09-28,92,False,171869,Short n' Sweet,2024-08-23,0.739,0.727,11,-5.968,0,0.0426,0.0678,0.0,0.104,0.676,94.99,4
19XpFsce28aByvCC4g89tJ,Too Sweet,Hozier,2FXC3k01G6Gw61bmprjgqS,other,13,1,0,,2024-09-28,76,False,251424,Unreal Unearth: Unaired,2024-08-19,0.74,0.643,10,-5.446,1,0.0413,0.041,0.00229,0.0407,0.96,117.025,4
17phhZDn6oGtzMe56NuWvj,Lose Control,Teddy Swims,33qOK5uJ8AR2xuQQAhHump,other,14,-1,-2,,2024-09-28,91,False,210688,I've Tried Everything But Therapy (Part 1),2023-09-15,0.561,0.604,9,-4.409,1,0.0337,0.199,1.9e-05,0.104,0.242,159.92,3
5fZJQrFKWQLb7FpJXZ1g7K,A Bar Song (Tipsy),Shaboozey,3y2cIKLjiOlp1Np37WiUdH,pop,15,0,-1,,2024-09-28,87,True,171291,"Where I've Been, Isn't Where I'm Going",2024-05-31,0.722,0.706,9,-4.857,1,0.0292,0.072,0.0,0.067,0.599,80.969,4
3hRV0jL3vUpRrcy398teAU,The Night We Met,Lord Huron,6ltzsmQQbmdoHHbLZ4ZN25,acoustic,16,0,1,,2024-09-28,90,False,208211,Strange Trails,2015-04-06,0.448,0.369,9,-9.514,1,0.0452,0.968,0.272,0.638,0.0998,174.097,3
2QjOHCTQ1Jl3zawyYOpxh6,Sweater Weather,The Neighbourhood,77SW9BnxLY8rJ0RciFqkHh,rock,17,0,1,,2024-09-28,91,False,240400,I Love You.,2013-04-22,0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053,4
3AJwUDP919kvQ9QcozQPxg,Yellow,Coldplay,4gzpq5DPGxSnKTe4SA8HAU,pop,18,1,13,,2024-09-28,90,False,266773,Parachutes,2000-07-10,0.429,0.661,11,-7.227,1,0.0281,0.00239,0.000121,0.234,0.285,173.372,4
5XeFesFbtLpXzIVDNQP22n,I Wanna Be Yours,Arctic Monkeys,7Ln80lUS6He07XvHI8qqHH,rock,19,5,1,,2024-09-28,91,False,183956,AM,2013-09-09,0.464,0.417,0,-9.345,0,0.0256,0.136,0.022,0.0974,0.479,67.528,4
7CyPwkp0oE8Ro9Dd5CUDjW,"One Of The Girls (with JENNIE, Lily Rose Depp)",The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,hip-hop,20,-2,-4,,2024-09-28,91,False,244684,The Idol Episode 4 - Music from the HBO Original Series,2023-06-23,0.264,0.64,8,-6.221,1,0.0442,0.0393,2.31e-06,0.151,0.19,84.828,4
7qbJ4Dh8xuYUFdAWL8SFPK,Guess featuring Billie Eilish,Charli xcx,25uiPmTg16RbhZWAqwLBy5,pop,21,29,29,,2024-09-28,74,False,143330,Guess featuring Billie Eilish,2024-08-01,0.78,0.713,0,-4.493,1,0.0888,0.0167,0.206,0.144,0.615,130.034,4
3QaPy1KgI7nu9FJEQUgn6h,WILDFLOWER,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,pop,22,0,5,,2024-09-28,91,False,261466,HIT ME HARD AND SOFT,2024-05-17,0.467,0.247,6,-12.002,0,0.0431,0.612,0.000271,0.17,0.126,148.101,4
2nLtzopw4rPReszdYBJU6h,Numb,Linkin Park,6XyY86QOPPrYVGvF9ch6wz,hip-hop,23,0,6,,2024-09-28,89,False,187520,Meteora,2003-09-16,0.488,0.87,6,-4.185,0,0.0421,0.00353,0.0,0.484,0.211,110.072,4
5IZXB5IKAD2qlvTPJYDCFB,I Had Some Help (Feat. Morgan Wallen),Post Malone,246dkjvS1zLTtiykXe5h60,hip-hop,24,1,-1,,2024-09-28,86,True,178205,F-1 Trillion,2024-08-15,0.644,0.874,0,-4.723,1,0.0265,0.0113,0.0,0.227,0.753,128.017,4
0UYnhUfnUj5adChuAXvLUB,Sailor Song,Gigi Perez,1iCnM8foFssWlPRLfAbIwo,pop,25,25,3,,2024-09-28,90,False,211978,Sailor Song,2024-07-26,0.492,0.416,11,-10.439,1,0.0254,0.686,8.61e-05,0.203,0.297,94.926,4
2esZG2XFtuoWWA9AfDvSxy,Gata Only,FloyyMenor,7CvTknweLr9feJtRGrpDBy,reggae,26,0,-5,,2024-09-28,80,True,222000,EL COMIENZO,2024-08-09,0.794,0.5,8,-8.454,0,0.049,0.438,3e-05,0.0905,0.659,99.985,4
51ZQ1vr10ffzbwIjDCwqm4,we can't be friends (wait for your love),Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,pop,27,1,-1,,2024-09-28,88,False,228639,eternal sunshine,2024-03-08,0.645,0.646,5,-8.334,1,0.0427,0.0615,3.04e-05,0.074,0.295,115.842,4
4xdBrk0nFZaP54vvZj0yx7,HOT TO GO!,Chappell Roan,7GlBOeep6PqTfFi59PTUUN,pop,28,-1,-6,,2024-09-28,91,False,184841,The Rise and Fall of a Midwest Princess,2023-09-22,0.742,0.757,6,-4.981,1,0.0421,0.0187,0.0,0.305,0.957,139.982,4
42VsgItocQwOQC3XWZ8JNA,FE!N (feat. Playboi Carti),Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,electronic,29,0,5,,2024-09-28,90,True,191700,UTOPIA,2023-07-28,0.569,0.882,3,-2.777,0,0.06,0.0316,0.0,0.142,0.201,148.038,4
3qhlB30KknSejmIvZZLjOD,End of Beginning,Djo,5p9HO3XC5P3BLxJs5Mtrhm,pop,30,3,2,,2024-09-28,91,False,159245,DECIDE,2022-09-16,0.689,0.454,2,-7.643,1,0.0584,0.0351,0.00259,0.0707,0.912,159.982,4
5AJ9hqTS2wcFQCELCFRO7A,MILLION DOLLAR BABY,Tommy Richman,1WaFQSHVGZQJTbf0BdxdNo,hip-hop,31,0,-7,,2024-09-28,92,False,155151,MILLION DOLLAR BABY,2024-04-26,0.852,0.697,1,-5.52,0,0.0439,0.0973,0.00037,0.0678,0.919,138.029,4
6AI3ezQ4o3HUoP6Dhudph3,Not Like Us,Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,hip-hop,32,-2,-7,,2024-09-28,92,True,274192,Not Like Us,2024-05-04,0.898,0.472,1,-7.001,1,0.0776,0.0107,0.0,0.141,0.214,101.061,4
3JG1uFc40wfyrqaWC7iv0e,i like the way you kiss me,Artemas,0PCCGZ0wGLizHt2KZ7hhA2,other,33,5,9,,2024-09-28,82,False,142514,yustyna,2024-07-11,0.599,0.946,11,-4.263,1,0.0447,0.000938,0.0106,0.0826,0.747,151.647,4
6PhRhocBXP4y7NpciGmzra,Después De La 1,Cris Mj,1Yj5Xey7kTwvZla8sqdsdE,reggae,34,-2,16,,2024-09-28,84,True,177600,MJ,2024-09-12,0.805,0.581,6,-5.091,0,0.0601,0.0303,0.0202,0.0933,0.528,99.973,4
51rfRCiUSvxXlCSCfIztBy,"I Love You, I'm Sorry",Gracie Abrams,4tuJ0bMpJh08umKkEXKUI5,other,35,1,-2,,2024-09-28,89,True,157146,The Secret of Us,2024-06-21,0.53,0.406,10,-7.507,1,0.033,0.656,0.0,0.133,0.338,115.94,3
42wdz3j7gstgUuhoFLCXqd,PELIGROSA,FloyyMenor,7CvTknweLr9feJtRGrpDBy,reggae,36,-1,14,,2024-09-28,83,True,134930,EL COMIENZO,2024-08-09,0.763,0.519,6,-7.426,0,0.0636,0.22,6.42e-06,0.0816,0.804,100.025,4
0OA00aPt3BV10qeMIs3meW,Big Dawgs,Hanumankind,4nVa6XlBFlIkF6msW57PHp,hip-hop,37,0,-7,,2024-09-28,92,True,190666,Big Dawgs,2024-07-09,0.464,0.745,4,-3.202,0,0.161,0.0235,0.0,0.363,0.262,180.098,4
1BxfuPKGuaTgP7aM0Bbdwr,Cruel Summer,Taylor Swift,06HL4z0CvFAxyc27GXpf02,pop,38,4,-3,,2024-09-28,91,False,178426,Lover,2019-08-23,0.552,0.702,9,-5.707,1,0.157,0.117,2.06e-05,0.105,0.564,169.994,4
2mtVxf50BYsKNtQoz8sfzm,Iris,The Goo Goo Dolls,2sil8z5kiy4r76CRTXxBCA,pop,39,11,11,,2024-09-28,54,False,289533,City of Angels (Music from the Motion Picture),1998-03-31,0.315,0.715,11,-8.072,0,0.0362,0.00127,8.09e-06,0.0942,0.497,155.886,3
2HRgqmZQC0MC7GeNuDIXHN,Seven (feat. Latto) (Explicit Ver.),Jung Kook,6HaGTQPmzraVmaVxvz6EUc,pop,40,-6,-3,,2024-09-28,85,True,183550,GOLDEN,2023-11-03,0.79,0.831,11,-4.185,1,0.044,0.312,0.0,0.0797,0.872,124.987,4
6X6m4xmdFcz31p1h7Qg68c,EL LOKERON,Tito Double P,5eumcnUkdmGvkvcsx1WFNG,other,41,9,9,,2024-09-28,87,True,145473,INCÓMODO,2024-08-22,0.724,0.689,7,-7.174,0,0.0524,0.573,6.77e-06,0.0922,0.936,120.208,3
7bywjHOc0wSjGGbj04XbVi,LUNA,Feid,2LRoIwlKmHjgvigdNGBHNo,reggae,42,3,8,,2024-09-28,90,False,196800,FERXXOCALIPSIS,2023-12-01,0.774,0.86,7,-2.888,0,0.13,0.131,0.0,0.116,0.446,100.019,4
62bOmKYxYg7dhrC6gH9vFn,Bye Bye Bye - From Deadpool and Wolverine Soundtrack,*NSYNC,6Ff53KvcvAj5U7Z1vojB5o,pop,43,-3,-5,,2024-09-28,89,False,200400,No Strings Attached,2000-03-21,0.61,0.926,8,-4.843,0,0.0479,0.031,0.0012,0.0821,0.861,172.638,4
2aYZaN5SmkRDLsrrV8GkBQ,LA PATRULLA,Peso Pluma,12GqGscKJx3aE4t07u7eVZ,other,44,-1,0,,2024-09-28,87,True,130614,ÉXODO,2024-06-20,0.722,0.74,6,-7.22,0,0.063,0.68,3.27e-05,0.176,0.893,132.731,3
3Vr3zh0r7ALn8VLqCiRR10,Stargazing,Myles Smith,3bO19AOone0ubCsfDXDtYt,pop,45,-4,-5,,2024-09-28,91,False,172533,Stargazing,2024-05-10,0.635,0.601,1,-6.129,0,0.0295,0.246,0.0,0.11,0.332,123.994,4
0io16MKpbeDIdYzmGpQaES,Embrace It,Ndotz,5HK6QtizXJzCmoYTkvFRik,other,46,2,4,,2024-09-28,84,True,104418,Embrace It,2024-08-23,0.882,0.645,1,-7.233,1,0.0601,0.475,4.13e-05,0.057,0.788,114.933,4
1XBYiRV30ykHw5f4wm6qEn,NIGHTS LIKE THIS,The Kid LAROI,2tIP7SsRs7vjIcLrU85W8J,hip-hop,47,-1,0,,2024-09-28,89,False,86983,THE FIRST TIME,2023-11-10,0.482,0.757,6,-4.586,1,0.0355,0.0137,0.0016,0.143,0.12,142.579,4
7KA4W4McWYRpgf0fWsJZWB,See You Again (feat. Kali Uchis),"Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,hip-hop,48,2,2,,2024-09-28,89,True,180386,Flower Boy,2017-07-21,0.558,0.559,6,-9.222,1,0.0959,0.371,7.49e-06,0.109,0.62,78.558,4
5QjmUqgpPQgXgg4606DqZF,UWAIE,Kapo,3UTF2no3muGdiFXVujl94i,other,49,-10,-3,,2024-09-28,89,False,172427,UWAIE,2024-08-15,0.705,0.783,9,-4.783,0,0.0403,0.138,0.0,0.0984,0.454,103.001,4
2uqYupMHANxnwgeiXTZXzd,Austin (Boots Stop Workin'),Dasha,7Ez6lTtSMjMf2YSYpukP1I,other,50,0,-7,,2024-09-28,90,True,171782,What Happens Now?,2024-02-16,0.756,0.672,0,-6.743,1,0.0522,0.464,3.37e-06,0.108,0.739,114.935,4
