spotify_id,name,artists,artists_ids,song_genre,daily_rank,daily_movement,weekly_movement,country,snapshot_date,popularity,is_explicit,duration_ms,album_name,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
4jWmhzf53Q0ZvZMuGdiR9x,shhhhhhh..,WEAN,30eFAXoU2kTjJPf2cq80B8,hip-hop,28,3,5,VN,2024-08-25,63,False,230675,shhhhhhh..,2023-10-07,0.739,0.537,2,-7.241,0,0.0394,0.251,0.0,0.0998,0.379,137.97,4
6D94p9ASguBcYlDC0o56vx,NOLOVENOLIFE,HIEUTHUHAI,5HZtdKfC4xU0wvhEyYDWiY,hip-hop,29,6,14,VN,2024-08-25,62,False,170898,Ai Cũng Phải Bắt Đầu Từ Đâu Đó,2023-10-16,0.812,0.703,4,-4.499,1,0.148,0.358,0.0,0.105,0.554,138.019,4
3OVMe3H6iAxbLF8iD2UYrw,Chúng Ta Của Tương Lai,Sơn Tùng M-TP,5dfZ5uSmzR7VQK0udbAVpf,hip-hop,30,-2,-11,VN,2024-08-25,65,False,249871,Chúng Ta Của Tương Lai,2024-03-08,0.694,0.557,0,-7.097,1,0.0804,0.787,0.00688,0.115,0.485,145.954,4
4qYfRfSxsmhJ1WMaywtLyI,Từng Quen,Wren Evans,5M3ffmRiOX9Q8Y4jNeR5wu,hip-hop,31,-1,-5,VN,2024-08-25,60,False,174545,LOI CHOI: The Neo Pop Punk,2023-12-17,0.768,0.325,7,-11.863,1,0.15,0.133,7.69e-06,0.174,0.525,76.975,4
2xOhv7XudrBDtkID1jwsFE,Từng Là,Vũ Cát Tường,7yquVKfxBuNFJbG9cy2R8A,pop,32,-7,-3,VN,2024-08-25,64,False,252500,Từng Là,2024-03-01,0.808,0.414,5,-10.95,1,0.038,0.864,0.000118,0.174,0.609,115.041,4
5PGh9MyKry8slG5AfvD1eD,Hà Nội,Obito,0ZbgKh0FgPYeFP38nVaEGp,hip-hop,33,1,-3,VN,2024-08-25,63,False,165555,Đánh Đổi,2023-10-10,0.768,0.368,11,-13.274,0,0.0469,0.329,0.105,0.284,0.365,107.998,4
5T6j0rfpCDBzAxC8Fpd0N7,An Thần,Low G,6TITnFVRcl0AcZ4syE7Toe,hip-hop,34,5,0,VN,2024-08-25,63,False,174286,An Thần,2021-10-21,0.758,0.773,6,-7.266,0,0.214,0.631,2.1e-06,0.114,0.907,169.996,4
5TtNxUZBjYR4wgzOpHpS7h,"LOVE SAND (feat. HIEUTHUHAI, JSOL, Ali Hoàng Dương & Vũ Thịnh)","ANH TRAI ""SAY HI""",4wZ6awunqaaVLl5j0WpDFu,other,35,-3,12,VN,2024-08-25,53,False,235179,"ANH TRAI ""SAY HI"" - Live Stage 2",2024-08-06,0.784,0.582,8,-4.629,0,0.0502,0.411,0.0,0.112,0.443,122.995,4
1bG6Q8sR8jda7ryI365y8o,Những Lời Hứa Bỏ Quên,Vũ.,57g2v7gJZepcwsuwssIfZs,acoustic,36,6,6,VN,2024-08-25,63,False,236262,Những Lời Hứa Bỏ Quên,2023-12-14,0.535,0.661,0,-7.797,1,0.0314,0.716,2.23e-05,0.125,0.337,135.054,4
5ECHJ1llWBNYLVCYrllD3x,Chạy Khỏi Thế Giới Này,Da LAB,6zUWZmyi5MLOEynQ5wCI5f,hip-hop,37,4,4,VN,2024-08-25,63,False,255429,Chạy Khỏi Thế Giới Này,2022-06-30,0.71,0.552,5,-10.257,1,0.0694,0.761,1.22e-05,0.0921,0.617,139.904,4
4exlWP8cokkWVCvyP3kg7c,nếu lúc đó,tlinh,3diftVOq7aEIebXKkC34oR,hip-hop,38,-2,0,VN,2024-08-25,59,False,263752,ái,2023-08-16,0.627,0.591,4,-7.908,1,0.0316,0.344,0.000134,0.159,0.358,140.018,4
0s7RyyUlQfd8mnnboHe18n,Hẹn Gặp Em Dưới Ánh Trăng,MANBO,2rKtPYcwYmevNcaqzJOwvf,hip-hop,39,9,11,VN,2024-08-25,61,False,222000,Hẹn Gặp Em Dưới Ánh Trăng,2020-09-25,0.787,0.658,8,-7.595,1,0.0325,0.65,2.31e-05,0.118,0.475,120.005,4
5PLjpBivzvuaIIqqkQgnRK,vaicaunoicokhiennguoithaydoi,GREY D,6d0dLenjy5CnR5ZMn2agiV,pop,40,6,10,VN,2024-08-25,63,False,225862,vaicaunoicokhiennguoithaydoi,2022-06-20,0.547,0.42,7,-10.729,1,0.279,0.886,0.000735,0.11,0.547,173.98,4
5J3m0taZ0W1E9HTE0MwcSv,Simp Gái 808,Low G,6TITnFVRcl0AcZ4syE7Toe,hip-hop,41,8,4,VN,2024-08-25,63,True,161948,Simp Gái 808,2023-10-18,0.778,0.514,8,-12.45,0,0.197,0.355,0.000535,0.323,0.224,94.994,4
4gaxEUZE4z9pJAVTSFwgQI,một đời,14 Casper,0zo8kCJVktn7oPnzpkbC2p,electronic,42,5,-3,VN,2024-08-25,53,False,328240,SỐ KHÔNG,2023-03-03,0.442,0.349,0,-10.676,1,0.0307,0.847,1.36e-06,0.136,0.365,135.978,4
5YiNxgEQQTuFi5dKLxxjWm,"CATCH ME IF YOU CAN (feat. Quang Hùng MasterD, Negav, Công Dương & Nicky)","ANH TRAI ""SAY HI""",4wZ6awunqaaVLl5j0WpDFu,other,43,-6,7,VN,2024-08-25,51,False,256000,"ANH TRAI ""SAY HI"" - Live Stage 2",2024-08-06,0.461,0.807,11,-4.837,0,0.0694,0.0626,0.0,0.219,0.439,120.006,4
3LWVXp636uLT356Rj08Jaz,Be Mine,Jimin,1oSPZhvZMIrWW5I41kPkkY,pop,44,-35,-16,VN,2024-08-25,82,False,207347,MUSE,2024-07-19,0.687,0.747,1,-5.496,0,0.0883,0.056,1.34e-06,0.11,0.56,66.495,5
5BTzf3doGTigDIYUFtbkI9,Sinh Ra Đã Là Thứ Đối Lập Nhau (feat. Badbies),Emcee L (Da LAB),4bPYvyUn1mWwUwIW57oST2,hip-hop,45,5,1,VN,2024-08-25,61,False,234168,Sinh Ra Đã Là Thứ Đối Lập Nhau (feat. Badbies),2020-12-29,0.494,0.395,6,-8.653,1,0.0301,0.887,1.43e-05,0.058,0.179,141.464,4
5XfGQZA0ioQAWUjlyJRcHc,1000 Ánh Mắt,Shiki,3hRnvEdu1iPyB6EzMBbuZq,hip-hop,46,-2,-10,VN,2024-08-25,63,False,152000,Lặng,2024-06-27,0.641,0.326,8,-8.716,1,0.0325,0.789,0.0,0.104,0.474,143.997,4
3a2Oftcs10wtzw6AmxuTMU,Rồi Ta Sẽ Ngắm Pháo Hoa Cùng Nhau,Olew,4APrfmUo8KRrjCVuyoKvwY,pop,47,3,-3,VN,2024-08-25,62,False,278732,Rồi Ta Sẽ Ngắm Pháo Hoa Cùng Nhau,2023-01-02,0.638,0.106,3,-15.103,1,0.0424,0.955,1.1e-06,0.237,0.221,123.592,4
3uT8QfoX0BE8ZJa4h98LDW,Wrong Times,Puppy,2dC1IBU9NOD9xsQJ5RE7j7,hip-hop,48,-5,2,VN,2024-08-25,61,False,211200,Wrong Times,2023-05-17,0.809,0.42,8,-14.145,1,0.319,0.654,2.91e-06,0.116,0.521,148.048,4
0A0oqleZkyD8FN6aW48Jzn,Yên Bình Có Quá Đắt Không,Khiem,2xyEAgqFAAy5yqRZ7mHd9c,hip-hop,49,1,-1,VN,2024-08-25,63,False,248318,Yên Bình Có Quá Đắt Không,2024-06-23,0.351,0.238,8,-12.757,1,0.0382,0.956,0.0067,0.0973,0.334,113.979,4
2CH9JPCmEx4F3nm6TwHPxs,"WALK (feat. HURRYKNG, HIEUTHUHAI, Negav, Pháp Kiều & Isaac)","ANH TRAI ""SAY HI""",4wZ6awunqaaVLl5j0WpDFu,other,50,-10,0,VN,2024-08-25,51,False,232258,"ANH TRAI ""SAY HI"", Tập 10",2024-08-18,0.866,0.822,5,-3.823,0,0.406,0.0575,0.0,0.114,0.72,154.96,4
7tI8dRuH2Yc6RuoTjxo4dU,Who,Jimin,1oSPZhvZMIrWW5I41kPkkY,pop,1,0,0,VN,2024-08-24,95,False,170887,MUSE,2024-07-19,0.66,0.756,0,-3.743,0,0.032,0.00289,0.0,0.193,0.838,116.034,4
2HRgqmZQC0MC7GeNuDIXHN,Seven (feat. Latto) (Explicit Ver.),Jung Kook,6HaGTQPmzraVmaVxvz6EUc,pop,2,0,0,VN,2024-08-24,86,True,183550,GOLDEN,2023-11-03,0.79,0.831,11,-4.185,1,0.044,0.312,0.0,0.0797,0.872,124.987,4
2KslE17cAJNHTsI2MI0jb2,Standing Next to You,Jung Kook,6HaGTQPmzraVmaVxvz6EUc,pop,3,0,1,VN,2024-08-24,90,False,206019,GOLDEN,2023-11-03,0.711,0.809,2,-4.389,0,0.0955,0.0447,0.0,0.339,0.816,106.017,4
5oFEvbM7lGnx8jfAkuhVyo,MỘNG YU,AMEE,2aQnC3DbZB9GbauvhAw7ve,pop,4,0,-1,VN,2024-08-24,67,False,202629,MỘNG YU,2024-08-02,0.867,0.625,4,-7.366,1,0.111,0.553,0.0,0.272,0.822,120.054,4
2plbrEY59IikOBgBGLjaoe,Die With A Smile,Lady Gaga,1HY2Jd0NmPuamShAr6KMms,pop,5,2,45,VN,2024-08-24,89,False,251667,Die With A Smile,2024-08-16,0.521,0.592,6,-7.777,0,0.0304,0.308,0.0,0.122,0.535,157.969,3
64PCybDxes3edHijrcsPV4,"NGÁO NGƠ (feat. HIEUTHUHAI, ERIK, Anh Tú Atus, JSOL & Orange)","ANH TRAI ""SAY HI""",4wZ6awunqaaVLl5j0WpDFu,other,6,0,1,VN,2024-08-24,64,False,252428,"ANH TRAI ""SAY HI"", Tập 7",2024-08-05,0.751,0.799,1,-4.135,1,0.0664,0.479,0.0,0.407,0.829,139.963,4
5bDYi5F6QeZvjxzF6WUfea,"REGRET (feat. Quân A.P, Pháp Kiều, Quang Trung, Ali Hoàng Dương & Lâm Bảo Ngọc)","ANH TRAI ""SAY HI""",4wZ6awunqaaVLl5j0WpDFu,other,7,-2,-2,VN,2024-08-24,64,False,252307,"ANH TRAI ""SAY HI"", Tập 7",2024-08-05,0.548,0.636,8,-7.157,1,0.0551,0.131,0.0,0.114,0.114,155.889,4
31VNCmwspR7nVJ6kruUuJt,Đừng Làm Trái Tim Anh Đau,Sơn Tùng M-TP,5dfZ5uSmzR7VQK0udbAVpf,hip-hop,8,0,-2,VN,2024-08-24,71,False,279208,Đừng Làm Trái Tim Anh Đau,2024-06-08,0.854,0.636,11,-7.972,1,0.0406,0.527,0.0,0.135,0.858,125.512,4
3LWVXp636uLT356Rj08Jaz,Be Mine,Jimin,1oSPZhvZMIrWW5I41kPkkY,pop,9,4,41,VN,2024-08-24,82,False,207347,MUSE,2024-07-19,0.687,0.747,1,-5.496,0,0.0883,0.056,1.34e-06,0.11,0.56,66.495,5
6r5o9yIc16ZvymXUKJQ1yy,2 4,W/N,6NF9Oa4ThQWCj6mogFSrVD,pop,10,-1,-1,VN,2024-08-24,64,False,199312,2 4,2024-07-31,0.723,0.542,7,-9.705,1,0.0542,0.9,0.0454,0.131,0.391,139.972,4
7gSQxwCpEMjg8wb6Y3oqe7,"HÀO QUANG (feat. RHYDER, Dương Domic & Pháp Kiều)","ANH TRAI ""SAY HI""",4wZ6awunqaaVLl5j0WpDFu,other,11,1,3,VN,2024-08-24,55,False,245454,"ANH TRAI ""SAY HI"" - Live Stage 2",2024-08-06,0.577,0.587,1,-5.814,1,0.0369,0.69,0.0,0.268,0.5,131.52,4
4fj4Jn4nw8fGX8xdbCntJf,Sau Cơn Mưa,CoolKid,1Qia4CTwh6x0CZbD0079zi,pop,12,-1,1,VN,2024-08-24,66,False,154756,Sau Cơn Mưa,2023-07-28,0.69,0.3,6,-9.204,1,0.039,0.769,1.69e-06,0.123,0.646,81.983,4
2N0SPREDYqILVEFSsWF5N5,Love Me Again,V,3JsHnjpbhX4SnySpvpa9DK,other,13,-3,-5,VN,2024-08-24,87,False,182293,Layover,2023-08-11,0.633,0.607,0,-6.182,0,0.0532,0.183,1.38e-06,0.167,0.363,74.029,4
4nXrVH5xwN1w6TpmP7uu8n,Exit Sign,HIEUTHUHAI,5HZtdKfC4xU0wvhEyYDWiY,hip-hop,14,0,1,VN,2024-08-24,66,False,201589,Ai Cũng Phải Bắt Đầu Từ Đâu Đó,2023-10-16,0.483,0.599,2,-7.564,1,0.39,0.848,2.01e-05,0.153,0.175,75.375,4
6P7xEmk7ZZYz0AV84uOwiW,Cuộc gọi lúc nửa đêm,AMEE,2aQnC3DbZB9GbauvhAw7ve,pop,15,0,1,VN,2024-08-24,63,False,182582,MỘNGMEE,2024-08-02,0.799,0.853,0,-6.235,1,0.119,0.678,0.0364,0.142,0.898,76.989,4
2AA5DB0Ehi28UdYrAU9xnA,"I'M THINKING ABOUT YOU (feat. RHYDER, WEAN, Đức Phúc, Hùng Huỳnh & tlinh)","ANH TRAI ""SAY HI""",4wZ6awunqaaVLl5j0WpDFu,other,16,1,5,VN,2024-08-24,58,False,278400,"ANH TRAI ""SAY HI"", Tập 8",2024-08-12,0.844,0.925,2,-5.605,1,0.151,0.0321,0.0,0.236,0.317,125.014,4
5ID0XfoI7DalBK8veu0MFC,"CHÂN THÀNH (feat. RHYDER, Captain, Quang Hùng MasterD, WEAN & Ali Hoàng Dương)","ANH TRAI ""SAY HI""",4wZ6awunqaaVLl5j0WpDFu,other,17,-1,33,VN,2024-08-24,52,False,258000,"ANH TRAI ""SAY HI"", Tập 10",2024-08-18,0.35,0.599,7,-6.94,0,0.0942,0.545,0.0,0.139,0.472,180.134,3
0ezCZF82GYZFV1W6W1os7N,id thang máy (feat. 267),W/N,6NF9Oa4ThQWCj6mogFSrVD,pop,18,0,-6,VN,2024-08-24,62,False,131050,id thang máy (feat. 267),2024-07-31,0.853,0.449,0,-7.58,1,0.0838,0.807,0.319,0.155,0.553,139.96,4
1K0HQ30Wc11okzlcnFA7Ub,Không Thể Say,HIEUTHUHAI,5HZtdKfC4xU0wvhEyYDWiY,hip-hop,19,0,-2,VN,2024-08-24,64,False,228413,Ai Cũng Phải Bắt Đầu Từ Đâu Đó,2023-10-16,0.675,0.635,7,-5.266,1,0.0416,0.246,0.0,0.211,0.642,144.984,4
3ZbZtdEw9U0uZW4tZItIwq,Chịu Cách Mình Nói Thua,RHYDER,1W2pigH6UYwuTuFbwoSfVZ,pop,20,0,0,VN,2024-08-24,64,False,181558,Chịu Cách Mình Nói Thua,2023-11-22,0.604,0.737,10,-6.575,0,0.0372,0.16,0.0,0.115,0.36,154.173,4
6f7M5UzYYeLFCMIBQhxk2J,Lặng,Rhymastic,0gGd4WhPXBSgDX6fdOHcOw,hip-hop,21,1,-3,VN,2024-08-24,65,False,139264,Anh Trai Vượt Ngàn Chông Gai 2024 - Vòng Concert,2024-07-09,0.486,0.305,0,-11.067,1,0.0272,0.729,0.0,0.0857,0.37,100.045,4
7tFwBnuaGXqiiONukPRaCo,Miên Man,Minh Huy,5zT1Ku9mzzl6RW5y4z0hUK,pop,22,1,4,VN,2024-08-24,63,False,197998,Miên Man,2022-06-24,0.772,0.519,9,-10.351,1,0.0409,0.639,0.00203,0.101,0.628,120.038,4
78lw4wahFNotXb0mOEtPkM,BADBYE,WEAN,30eFAXoU2kTjJPf2cq80B8,hip-hop,23,3,27,VN,2024-08-24,59,False,202966,BADBYE,2023-06-09,0.655,0.594,1,-7.228,1,0.0273,0.345,4.64e-05,0.187,0.557,109.985,4
3Alwi53Ahc2GwHgvel42b2,Ngày Đẹp Trời Để Nói Chia Tay,Lou Hoàng,75Ki5hBCOpDtKGoFyTvLxP,pop,24,4,-2,VN,2024-08-24,66,False,220223,Ngày Đẹp Trời Để Nói Chia Tay,2024-06-13,0.827,0.611,10,-5.989,1,0.0297,0.606,4.33e-06,0.104,0.716,107.993,4
2xOhv7XudrBDtkID1jwsFE,Từng Là,Vũ Cát Tường,7yquVKfxBuNFJbG9cy2R8A,pop,25,-1,4,VN,2024-08-24,64,False,252500,Từng Là,2024-03-01,0.808,0.414,5,-10.95,1,0.038,0.864,0.000118,0.174,0.609,115.041,4
4CUvVaAYuXtvYURLFz7EIL,Chuyện Đôi Ta (feat. Muộii),Emcee L (Da LAB),4bPYvyUn1mWwUwIW57oST2,hip-hop,26,4,-2,VN,2024-08-24,64,False,208048,Chuyện Đôi Ta (feat. Muộii),2021-12-01,0.517,0.467,0,-7.222,1,0.0442,0.724,0.0,0.0908,0.453,199.815,3
2a5hng9yXtbjtTVVm9UviC,Mơ,Vũ Cát Tường,7yquVKfxBuNFJbG9cy2R8A,pop,27,0,-4,VN,2024-08-24,62,False,262191,Mơ,2016-01-01,0.556,0.413,9,-7.261,1,0.0791,0.908,3.38e-06,0.0924,0.191,113.086,4
3OVMe3H6iAxbLF8iD2UYrw,Chúng Ta Của Tương Lai,Sơn Tùng M-TP,5dfZ5uSmzR7VQK0udbAVpf,hip-hop,28,4,-9,VN,2024-08-24,65,False,249871,Chúng Ta Của Tương Lai,2024-03-08,0.694,0.557,0,-7.097,1,0.0804,0.787,0.00688,0.115,0.485,145.954,4
1o6cYDMHvKOfizi4d9Lqxr,id 072019,W/N,6NF9Oa4ThQWCj6mogFSrVD,pop,29,0,-4,VN,2024-08-24,64,False,271704,id 072019,2023-07-31,0.593,0.325,6,-11.214,1,0.0296,0.957,0.219,0.286,0.442,110.068,4
4qYfRfSxsmhJ1WMaywtLyI,Từng Quen,Wren Evans,5M3ffmRiOX9Q8Y4jNeR5wu,hip-hop,30,-5,-2,VN,2024-08-24,60,False,174545,LOI CHOI: The Neo Pop Punk,2023-12-17,0.768,0.325,7,-11.863,1,0.15,0.133,7.69e-06,0.174,0.525,76.975,4
4jWmhzf53Q0ZvZMuGdiR9x,shhhhhhh..,WEAN,30eFAXoU2kTjJPf2cq80B8,hip-hop,31,5,0,VN,2024-08-24,63,False,230675,shhhhhhh..,2023-10-07,0.739,0.537,2,-7.241,0,0.0394,0.251,0.0,0.0998,0.379,137.97,4
5TtNxUZBjYR4wgzOpHpS7h,"LOVE SAND (feat. HIEUTHUHAI, JSOL, Ali Hoàng Dương & Vũ Thịnh)","ANH TRAI ""SAY HI""",4wZ6awunqaaVLl5j0WpDFu,other,32,3,4,VN,2024-08-24,52,False,235179,"ANH TRAI ""SAY HI"" - Live Stage 2",2024-08-06,0.784,0.582,8,-4.629,0,0.0502,0.411,0.0,0.112,0.443,122.995,4
2uZmeuNAxSm7XfVIwLkhCx,nhắn nhủ,Ronboogz,0dBcEvEklr1jx4uZuhFX5e,other,33,1,1,VN,2024-08-24,63,False,241190,nhắn nhủ,2023-12-12,0.762,0.295,7,-9.745,1,0.035,0.954,0.00157,0.164,0.284,129.962,4
5PGh9MyKry8slG5AfvD1eD,Hà Nội,Obito,0ZbgKh0FgPYeFP38nVaEGp,hip-hop,34,-3,-1,VN,2024-08-24,63,False,165555,Đánh Đổi,2023-10-10,0.768,0.368,11,-13.274,0,0.0469,0.329,0.105,0.284,0.365,107.998,4
6D94p9ASguBcYlDC0o56vx,NOLOVENOLIFE,HIEUTHUHAI,5HZtdKfC4xU0wvhEyYDWiY,hip-hop,35,2,3,VN,2024-08-24,62,False,170898,Ai Cũng Phải Bắt Đầu Từ Đâu Đó,2023-10-16,0.812,0.703,4,-4.499,1,0.148,0.358,0.0,0.105,0.554,138.019,4
4exlWP8cokkWVCvyP3kg7c,nếu lúc đó,tlinh,3diftVOq7aEIebXKkC34oR,hip-hop,36,5,5,VN,2024-08-24,59,False,263752,ái,2023-08-16,0.627,0.591,4,-7.908,1,0.0316,0.344,0.000134,0.159,0.358,140.018,4
5YiNxgEQQTuFi5dKLxxjWm,"CATCH ME IF YOU CAN (feat. Quang Hùng MasterD, Negav, Công Dương & Nicky)","ANH TRAI ""SAY HI""",4wZ6awunqaaVLl5j0WpDFu,other,37,1,9,VN,2024-08-24,51,False,256000,"ANH TRAI ""SAY HI"" - Live Stage 2",2024-08-06,0.461,0.807,11,-4.837,0,0.0694,0.0626,0.0,0.219,0.439,120.006,4
5QDLhrAOJJdNAmCTJ8xMyW,Dynamite,BTS,3Nrfpe0tUJi4K4DXYWgMUX,pop,38,-17,12,VN,2024-08-24,79,False,199053,BE,2020-11-20,0.746,0.765,6,-4.41,0,0.0993,0.0112,0.0,0.0936,0.737,114.044,4
5T6j0rfpCDBzAxC8Fpd0N7,An Thần,Low G,6TITnFVRcl0AcZ4syE7Toe,hip-hop,39,1,-9,VN,2024-08-24,63,False,174286,An Thần,2021-10-21,0.758,0.773,6,-7.266,0,0.214,0.631,2.1e-06,0.114,0.907,169.996,4
2CH9JPCmEx4F3nm6TwHPxs,"WALK (feat. HURRYKNG, HIEUTHUHAI, Negav, Pháp Kiều & Isaac)","ANH TRAI ""SAY HI""",4wZ6awunqaaVLl5j0WpDFu,other,40,-7,10,VN,2024-08-24,50,False,232258,"ANH TRAI ""SAY HI"", Tập 10",2024-08-18,0.866,0.822,5,-3.823,0,0.406,0.0575,0.0,0.114,0.72,154.96,4
5ECHJ1llWBNYLVCYrllD3x,Chạy Khỏi Thế Giới Này,Da LAB,6zUWZmyi5MLOEynQ5wCI5f,hip-hop,41,5,-1,VN,2024-08-24,63,False,255429,Chạy Khỏi Thế Giới Này,2022-06-30,0.71,0.552,5,-10.257,1,0.0694,0.761,1.22e-05,0.0921,0.617,139.904,4
1bG6Q8sR8jda7ryI365y8o,Những Lời Hứa Bỏ Quên,Vũ.,57g2v7gJZepcwsuwssIfZs,acoustic,42,1,-3,VN,2024-08-24,64,False,236262,Những Lời Hứa Bỏ Quên,2023-12-14,0.535,0.661,0,-7.797,1,0.0314,0.716,2.23e-05,0.125,0.337,135.054,4
3uT8QfoX0BE8ZJa4h98LDW,Wrong Times,Puppy,2dC1IBU9NOD9xsQJ5RE7j7,hip-hop,43,-1,7,VN,2024-08-24,61,False,211200,Wrong Times,2023-05-17,0.809,0.42,8,-14.145,1,0.319,0.654,2.91e-06,0.116,0.521,148.048,4
5XfGQZA0ioQAWUjlyJRcHc,1000 Ánh Mắt,Shiki,3hRnvEdu1iPyB6EzMBbuZq,hip-hop,44,5,-9,VN,2024-08-24,63,False,152000,Lặng,2024-06-27,0.641,0.326,8,-8.716,1,0.0325,0.789,0.0,0.104,0.474,143.997,4
7ov3TDp5D00Rnu5R1viX4w,New Woman (feat. ROSALÍA),LISA,5L1lO4eRHmJ7a0Q6csE5cT,pop,45,-1,-34,VN,2024-08-24,88,False,179789,New Woman (feat. ROSALÍA),2024-08-15,0.477,0.854,7,-4.715,1,0.275,0.0858,0.0,0.065,0.314,140.515,5
5PLjpBivzvuaIIqqkQgnRK,vaicaunoicokhiennguoithaydoi,GREY D,6d0dLenjy5CnR5ZMn2agiV,pop,46,4,4,VN,2024-08-24,63,False,225862,vaicaunoicokhiennguoithaydoi,2022-06-20,0.547,0.42,7,-10.729,1,0.279,0.886,0.000735,0.11,0.547,173.98,4
4gaxEUZE4z9pJAVTSFwgQI,một đời,14 Casper,0zo8kCJVktn7oPnzpkbC2p,electronic,47,-2,-10,VN,2024-08-24,53,False,328240,SỐ KHÔNG,2023-03-03,0.442,0.349,0,-10.676,1,0.0307,0.847,1.36e-06,0.136,0.365,135.978,4
0s7RyyUlQfd8mnnboHe18n,Hẹn Gặp Em Dưới Ánh Trăng,MANBO,2rKtPYcwYmevNcaqzJOwvf,hip-hop,48,2,2,VN,2024-08-24,61,False,222000,Hẹn Gặp Em Dưới Ánh Trăng,2020-09-25,0.787,0.658,8,-7.595,1,0.0325,0.65,2.31e-05,0.118,0.475,120.005,4
5J3m0taZ0W1E9HTE0MwcSv,Simp Gái 808,Low G,6TITnFVRcl0AcZ4syE7Toe,hip-hop,49,1,-6,VN,2024-08-24,63,True,161948,Simp Gái 808,2023-10-18,0.778,0.514,8,-12.45,0,0.197,0.355,0.000535,0.323,0.224,94.994,4
5S2ObREaW7Dl1XMMC7SxGX,Miền Mộng Mị,AMEE,2aQnC3DbZB9GbauvhAw7ve,pop,50,-11,-18,VN,2024-08-24,61,False,166920,MỘNGMEE,2024-08-02,0.712,0.625,5,-7.003,0,0.0347,0.798,0.00427,0.122,0.417,152.03,4
7tI8dRuH2Yc6RuoTjxo4dU,Who,Jimin,1oSPZhvZMIrWW5I41kPkkY,pop,1,0,0,VN,2024-08-23,95,False,170887,MUSE,2024-07-19,0.66,0.756,0,-3.743,0,0.032,0.00289,0.0,0.193,0.838,116.034,4
2HRgqmZQC0MC7GeNuDIXHN,Seven (feat. Latto) (Explicit Ver.),Jung Kook,6HaGTQPmzraVmaVxvz6EUc,pop,2,0,0,VN,2024-08-23,86,True,183550,GOLDEN,2023-11-03,0.79,0.831,11,-4.185,1,0.044,0.312,0.0,0.0797,0.872,124.987,4
2KslE17cAJNHTsI2MI0jb2,Standing Next to You,Jung Kook,6HaGTQPmzraVmaVxvz6EUc,pop,3,0,0,VN,2024-08-23,90,False,206019,GOLDEN,2023-11-03,0.711,0.809,2,-4.389,0,0.0955,0.0447,0.0,0.339,0.816,106.017,4
5oFEvbM7lGnx8jfAkuhVyo,MỘNG YU,AMEE,2aQnC3DbZB9GbauvhAw7ve,pop,4,0,0,VN,2024-08-23,67,False,202629,MỘNG YU,2024-08-02,0.867,0.625,4,-7.366,1,0.111,0.553,0.0,0.272,0.822,120.054,4
5bDYi5F6QeZvjxzF6WUfea,"REGRET (feat. Quân A.P, Pháp Kiều, Quang Trung, Ali Hoàng Dương & Lâm Bảo Ngọc)","ANH TRAI ""SAY HI""",4wZ6awunqaaVLl5j0WpDFu,other,5,0,1,VN,2024-08-23,64,False,252307,"ANH TRAI ""SAY HI"", Tập 7",2024-08-05,0.548,0.636,8,-7.157,1,0.0551,0.131,0.0,0.114,0.114,155.889,4
64PCybDxes3edHijrcsPV4,"NGÁO NGƠ (feat. HIEUTHUHAI, ERIK, Anh Tú Atus, JSOL & Orange)","ANH TRAI ""SAY HI""",4wZ6awunqaaVLl5j0WpDFu,other,6,1,1,VN,2024-08-23,64,False,252428,"ANH TRAI ""SAY HI"", Tập 7",2024-08-05,0.751,0.799,1,-4.135,1,0.0664,0.479,0.0,0.407,0.829,139.963,4
2plbrEY59IikOBgBGLjaoe,Die With A Smile,Lady Gaga,1HY2Jd0NmPuamShAr6KMms,pop,7,3,43,VN,2024-08-23,88,False,251667,Die With A Smile,2024-08-16,0.521,0.592,6,-7.777,0,0.0304,0.308,0.0,0.122,0.535,157.969,3
31VNCmwspR7nVJ6kruUuJt,Đừng Làm Trái Tim Anh Đau,Sơn Tùng M-TP,5dfZ5uSmzR7VQK0udbAVpf,hip-hop,8,0,0,VN,2024-08-23,71,False,279208,Đừng Làm Trái Tim Anh Đau,2024-06-08,0.854,0.636,11,-7.972,1,0.0406,0.527,0.0,0.135,0.858,125.512,4
6r5o9yIc16ZvymXUKJQ1yy,2 4,W/N,6NF9Oa4ThQWCj6mogFSrVD,pop,9,0,0,VN,2024-08-23,64,False,199312,2 4,2024-07-31,0.723,0.542,7,-9.705,1,0.0542,0.9,0.0454,0.131,0.391,139.972,4
2N0SPREDYqILVEFSsWF5N5,Love Me Again,V,3JsHnjpbhX4SnySpvpa9DK,other,10,6,-5,VN,2024-08-23,87,False,182293,Layover,2023-08-11,0.633,0.607,0,-6.182,0,0.0532,0.183,1.38e-06,0.167,0.363,74.029,4
4fj4Jn4nw8fGX8xdbCntJf,Sau Cơn Mưa,CoolKid,1Qia4CTwh6x0CZbD0079zi,pop,11,2,0,VN,2024-08-23,66,False,154756,Sau Cơn Mưa,2023-07-28,0.69,0.3,6,-9.204,1,0.039,0.769,1.69e-06,0.123,0.646,81.983,4
